,City,Venue Category,Venue,Venue Latitude,Venue Longitude
6232,Rolling Hills Estates,Park,Ernie Howlett Park,33.79356548493717,-118.35297769382913
6233,Rolling Hills Estates,Pizza Place,Lamppost Pizza,33.790705921118125,-118.341285455544
6234,Rolling Hills Estates,Golf Course,Palos Verdes Golf Club,33.795346966610694,-118.37335970736122
6235,Rolling Hills Estates,American Restaurant,Truxtons American Bistro,33.79848606887609,-118.3507327998072
6236,Rolling Hills Estates,Asian Restaurant,TNT's Aloha Cafe,33.8056357913931,-118.35803129623648
6237,Rolling Hills Estates,Supermarket,H Mart,33.80775057368689,-118.36006883464559
6238,Rolling Hills Estates,Mediterranean Restaurant,Chicken Maison,33.806842,-118.354785
6239,Rolling Hills Estates,Movie Theater,Regal Promenade,33.771895,-118.372833
6240,Rolling Hills Estates,Grocery Store,Sprouts Farmers Market,33.8064992,-118.3590831
6241,Rolling Hills Estates,Spa,Burke Williams Spa,33.79315088726035,-118.33358921061202
6242,Rolling Hills Estates,Gym,Equinox Palos Verdes,33.772993,-118.373985
6243,Rolling Hills Estates,Café,Misto Caffé & Bakery,33.79801741127181,-118.3503713338008
6244,Rolling Hills Estates,Mexican Restaurant,Red Onion,33.770948,-118.369033
6245,Rolling Hills Estates,Grocery Store,Trader Joe's,33.790677100022315,-118.3302661740111
6246,Rolling Hills Estates,Sushi Restaurant,Fusion Sushi,33.80701074814571,-118.35545044629839
6247,Rolling Hills Estates,Greek Restaurant,Aristo Cafe,33.804146018057885,-118.35176822523076
6248,Rolling Hills Estates,Grocery Store,Whole Foods Market,33.79240796259739,-118.33119235917201
6249,Rolling Hills Estates,Burger Joint,Islands Restaurant,33.791987810166745,-118.33057522773741
6250,Rolling Hills Estates,Grocery Store,Bristol Farms Rolling Hills,33.76954505163543,-118.36775720858333
6251,Rolling Hills Estates,Skating Rink,Ice Chalet,33.77263422139805,-118.37329866766413
6252,Rolling Hills Estates,Gym / Fitness Center,South Bay Trainer,33.806537230361236,-118.3537327302571
6253,Rolling Hills Estates,Burger Joint,The Habit Burger Grill,33.776103,-118.375936
6254,Rolling Hills Estates,Trail,Palos Verdes Hiking Trails,33.8027317498431,-118.38173265541049
6255,Rolling Hills Estates,Salon / Barbershop,Supercuts,33.79436807526869,-118.33560665923216
6256,Rolling Hills Estates,Japanese Restaurant,King Shabu Shabu,33.80403045711772,-118.34724930157188
6257,Rolling Hills Estates,Pizza Place,Blaze Pizza,33.791806,-118.330563
6258,Rolling Hills Estates,Italian Restaurant,The Appetizer,33.77024516943214,-118.37074334034926
6259,Rolling Hills Estates,Seafood Restaurant,Rubio's Coastal Grill,33.793145913136364,-118.3308539242367
6260,Rolling Hills Estates,Sushi Restaurant,Sushi Gone Wild,33.806602298753816,-118.35784691695869
6261,Rolling Hills Estates,Peruvian Restaurant,El Pollo Inka,33.81001928932274,-118.35136228033944
6262,Rolling Hills Estates,Italian Restaurant,Gaetano's Restaurant,33.79342429160431,-118.3333028542529
6263,Rolling Hills Estates,Japanese Restaurant,Ryo-zan Paku Japanese Restaurant,33.79144768045365,-118.32982565533905
6264,Rolling Hills Estates,Chinese Restaurant,China Buffet,33.80383826514366,-118.346900754669
6265,Rolling Hills Estates,Frozen Yogurt Shop,Yummy Yogurt,33.7718256131855,-118.37227821350098
6266,Rolling Hills Estates,Vegetarian / Vegan Restaurant,Veggie Grill,33.7908472,-118.3287071
6267,Rolling Hills Estates,Mexican Restaurant,Mexican Riviera,33.80885933146958,-118.3587325883308
6268,Rolling Hills Estates,Mexican Restaurant,Corazon Mexican Kitchen,33.769972171467,-118.36892791718174
6269,Rolling Hills Estates,Fast Food Restaurant,In-N-Out Burger,33.80285790964852,-118.3284922971287
6270,Rolling Hills Estates,Pizza Place,Mod Pizza,33.77610833,-118.37578615
6271,Rolling Hills Estates,Diner,Black Bear Diner,33.80598019735956,-118.35151003778677
6272,Rolling Hills Estates,Bakery,Panera Bread,33.79327166350548,-118.33360343936224
6273,Rolling Hills Estates,Coffee Shop,Starbucks,33.775405,-118.377925
6274,Rolling Hills Estates,Coffee Shop,Starbucks,33.789088883550086,-118.34052143196769
6275,Rolling Hills Estates,Gym,South End,33.80525915337415,-118.33844390926689
6276,Rolling Hills Estates,Sushi Restaurant,Honda Sushi and Japanese Dining,33.80497415485715,-118.34843091725094
6277,Rolling Hills Estates,Diner,Ruby's Diner,33.772813,-118.373408
6278,Rolling Hills Estates,Pharmacy,Rite Aid,33.77499605636634,-118.37642893195152
6279,Rolling Hills Estates,Juice Bar,Jamba Juice,33.774793,-118.375244
6280,Rolling Hills Estates,Gym / Fitness Center,Bay Club,33.77405593748791,-118.37580188326574
6281,Rolling Hills Estates,Other Great Outdoors,Malaga Cove,33.80044162332886,-118.38933286728664
6282,Rolling Hills Estates,Grocery Store,Nijiya Market,33.790788344747725,-118.32909548385128
6283,Rolling Hills Estates,Spa,Riviera Health Spa,33.81533225508792,-118.34804410732437
6284,Rolling Hills Estates,Fast Food Restaurant,Weinerscnitzel,33.79360384670236,-118.33563609008182
6285,Rolling Hills Estates,Middle Eastern Restaurant,Fanoos Grill,33.79376499940661,-118.32996789321392
6286,Rolling Hills Estates,Pizza Place,California Pizza Kitchen,33.794176,-118.329345
6287,Rolling Hills Estates,Japanese Restaurant,Gyu-Kaku Japanese BBQ,33.80203760940089,-118.32880557384031
6288,Rolling Hills Estates,Burger Joint,Wilson Burgers,33.808600330571,-118.35815081394722
6289,Rolling Hills Estates,Café,Pinwheel Café Bakery,33.79112800178352,-118.32984534138647
6290,Rolling Hills Estates,Greek Restaurant,Daphne's Greek Cafe,33.7923809130593,-118.3323962518936
6291,Rolling Hills Estates,Chinese Restaurant,Seashore Seafood Restaurant,33.814211961114694,-118.36901668381465
6292,Rolling Hills Estates,Furniture / Home Store,HomeGoods,33.8023240254292,-118.329557
6293,Rolling Hills Estates,Sandwich Place,Jersey Mike's Subs,33.802039,-118.329001
6294,Rolling Hills Estates,Seafood Restaurant,FishBonz Grill,33.79246239855478,-118.32941086088111
6295,Rolling Hills Estates,Poke Place,King Poke,33.789190258126304,-118.32504960861789
6296,Rolling Hills Estates,Hobby Shop,Paul's Photo,33.807572970874965,-118.35169783912761
6297,Rolling Hills Estates,Italian Restaurant,Mama Terano,33.769368986932044,-118.36831090093234
6298,Rolling Hills Estates,Italian Restaurant,Giorgio's,33.76952907413716,-118.36867683413585
6299,Rolling Hills Estates,Warehouse Store,Costco,33.80714423037041,-118.3342981338501
6300,Rolling Hills Estates,Mexican Restaurant,El Torito,33.81526655683882,-118.3514364267797
6301,Rolling Hills Estates,Mexican Restaurant,Chipotle Mexican Grill,33.77613932808387,-118.37578913128277
6302,Rolling Hills Estates,Italian Restaurant,Luna Rossa Ristorante,33.77191059998267,-118.37313190751382
6303,Rolling Hills Estates,American Restaurant,HoneyBaked Ham Company,33.795043043291216,-118.33649221979002
6304,Rolling Hills Estates,Garden,Armstrong Garden Centers,33.795351,-118.329348
6305,Rolling Hills Estates,Coffee Shop,Starbucks,33.80516479326652,-118.35086887118013
6306,Rolling Hills Estates,Fish & Chips Shop,Blue Salt Fish Grill,33.816083462645125,-118.35194196481169
6307,Rolling Hills Estates,Furniture / Home Store,Bed Bath & Beyond,33.7916001135282,-118.330005265934
6308,Rolling Hills Estates,Sushi Restaurant,Sushi Boy,33.79227696400224,-118.33223648756298
6309,Rolling Hills Estates,Liquor Store,BevMo!,33.790852085014926,-118.32870170474047
6310,Rolling Hills Estates,Gym / Fitness Center,Coreology,33.77022003014761,-118.37046891647509
6311,Rolling Hills Estates,Italian Restaurant,Olive Garden,33.8126221247214,-118.34999592983107
6312,Rolling Hills Estates,Pet Store,Pet Food Express,33.77661742235426,-118.37623283349902
6313,Rolling Hills Estates,Steakhouse,Sizzler,33.78963135739828,-118.32614436747215
6314,Rolling Hills Estates,Cosmetics Shop,Ulta Beauty,33.7742151,-118.3759387
6315,Rolling Hills Estates,Fast Food Restaurant,Carl's Jr.,33.8063801703389,-118.3506059153442
6316,Rolling Hills Estates,Burger Joint,Five Guys,33.81530420662575,-118.35035060921001
6317,Rolling Hills Estates,Middle Eastern Restaurant,Mashawi Grill,33.79304893252183,-118.3305391157134
6318,Rolling Hills Estates,Japanese Restaurant,Hakata Yamaya,33.790566102950656,-118.3285585365046
6319,Rolling Hills Estates,Kitchen Supply Store,Williams-Sonoma,33.77226302769396,-118.37338654332167
6320,Rolling Hills Estates,Indian Restaurant,Kabab Curry Cuisine of India,33.79377318807658,-118.32989680373277
6321,Rolling Hills Estates,Grocery Store,Seaside Market,33.805817,-118.35249499999999
6322,Rolling Hills Estates,Indian Restaurant,Bombay Tandoori,33.807287251125636,-118.35622377498508
6323,Rolling Hills Estates,Movie Theater,AMC Rolling Hills 20,33.79252278833535,-118.32889080047607
6324,Rolling Hills Estates,Pizza Place,Domino's Pizza,33.8015108,-118.3507382
6325,Rolling Hills Estates,Coffee Shop,Peet's Coffee & Tea,33.792125,-118.330949
6326,Rolling Hills Estates,Seafood Restaurant,Rubio's,33.771875,-118.373749
6327,Rolling Hills Estates,Greek Restaurant,Mr. Souvla Greek & American Cafe,33.7898594963504,-118.32556489725602
6328,Rolling Hills Estates,Supermarket,Pavilions,33.7754321,-118.378006
6329,Rosemead,Butcher,Los Toros Meat Market,34.062101856291555,-118.08984391962865
6330,Rosemead,Seafood Restaurant,Boston Lobster,34.080622683983094,-118.09148455058026
6331,Rosemead,Pizza Place,Petrillo's Pizza Restaurant,34.080312134222,-118.08924251980018
6332,Rosemead,Italian Restaurant,Claro's Italian Market,34.08055701733431,-118.0862310735601
6333,Rosemead,Vietnamese Restaurant,Saigon's Sandwich & Bakery,34.08003905252846,-118.09155047631111
6334,Rosemead,Korean Restaurant,A Ri Rang Tofu House,34.08041491105059,-118.0932755129773
6335,Rosemead,Pizza Place,Rose City Pizza,34.074706,-118.071059
6336,Rosemead,Noodle House,Shin-Sen-Gumi Hakata Ramen,34.07972461139119,-118.08438826875408
6337,Rosemead,Chinese Restaurant,Lu's Garden,34.0795038387725,-118.09313249368516
6338,Rosemead,Vegetarian / Vegan Restaurant,Vege Paradise,34.07862338900046,-118.10178979383015
6339,Rosemead,Pharmacy,CVS pharmacy,34.063172630131874,-118.08970304308501
6340,Rosemead,Cajun / Creole Restaurant,The Boiling Crab,34.072935778820494,-118.07089323688088
6341,Rosemead,Bakery,Oh My Pan Bakery & Tea,34.08054730705283,-118.09055699693494
6342,Rosemead,Mexican Restaurant,Chipotle Mexican Grill,34.07458922642114,-118.07220788252357
6343,Rosemead,Hotel,Sheraton Los Angeles San Gabriel,34.080164470073136,-118.09687972068787
6344,Rosemead,Dessert Shop,Bambu Desserts and Drinks,34.07977141737864,-118.09504774520549
6345,Rosemead,Burger Joint,The Habit Burger Grill,34.074385,-118.072142
6346,Rosemead,Chinese Restaurant,Monja Taiker,34.061206579570786,-118.09110948254875
6347,Rosemead,Coffee Shop,Starbucks,34.062976180250665,-118.0902068699162
6348,Rosemead,Chinese Restaurant,Shaanxi Garden,34.08040241919931,-118.09279328053762
6349,Rosemead,Chinese Restaurant,Jazz Cat,34.08008801355415,-118.09885793003566
6350,Rosemead,Cantonese Restaurant,Sam Woo BBQ,34.08032561446003,-118.08296879716502
6351,Rosemead,Chinese Restaurant,Tasty Food,34.061031,-118.09146100000001
6352,Rosemead,Asian Restaurant,Kim Ky Noodle House,34.087559657850406,-118.09076614372462
6353,Rosemead,Gym / Fitness Center,San Gabriel Valley Badminton Club,34.06930773246792,-118.06718047681318
6354,Rosemead,Bubble Tea Shop,Chicha San Chen 吃茶三千,34.079868,-118.104216
6355,Rosemead,Szechuan Restaurant,Miàn | 滋味小麵,34.07991047553369,-118.10413647875936
6356,Rosemead,Vietnamese Restaurant,Summer Rolls,34.08394546505231,-118.07271912145892
6357,Rosemead,Burger Joint,Big E's,34.05249709066207,-118.09113974919066
6358,Rosemead,Vietnamese Restaurant,Com Tam Thuan Kieu,34.07964985666098,-118.09859978879373
6359,Rosemead,Chinese Restaurant,Boiling Point,34.07940537603342,-118.10322703207552
6360,Rosemead,Chinese Restaurant,Nature Pagoda Restaurant,34.079432804428585,-118.1042863428697
6361,Rosemead,Breakfast Spot,IHOP,34.0739570106121,-118.07227174539656
6362,Rosemead,Fast Food Restaurant,In-N-Out Burger,34.08373322493041,-118.07319546903702
6363,Rosemead,Bakery,Domies Bakery,34.063272147475075,-118.10350981589559
6364,Rosemead,Chinese Restaurant,Kim Tar Restaurant,34.06234890642663,-118.10958432166728
6365,Rosemead,Vietnamese Restaurant,Pho Pasteur,34.08175959109356,-118.0766110801963
6366,Rosemead,Chinese Restaurant,Sea Harbour Seafood Restaurant,34.07984066331326,-118.07333182757715
6367,Rosemead,Big Box Store,Target,34.074566841209716,-118.07019031396854
6368,Rosemead,Fast Food Restaurant,Del Taco,34.07143117212642,-118.06855902621692
6369,Rosemead,Chinese Restaurant,101 Noodle Express,34.07889482641286,-118.10953144914224
6370,Rosemead,Chinese Restaurant,Harlam's Kitchen,34.06076450160868,-118.09117921001094
6371,Rosemead,Mexican Restaurant,Taco Nazo,34.062500218249255,-118.06233819102513
6372,Rosemead,Vietnamese Restaurant,HP Pho Ga Bac Ninh,34.08458877165948,-118.0747482772417
6373,Rosemead,Vietnamese Restaurant,Pho Ngoon,34.08062804404254,-118.09112862139024
6374,Rosemead,Garden Center,San Gabriel Nursery & Florist,34.09464112048443,-118.09053696090119
6375,Rosemead,Vietnamese Restaurant,Mr. Baguette,34.08045062584649,-118.08044511926866
6376,Rosemead,Sandwich Place,Jersey Mike's Subs,34.074496,-118.072118
6377,Rosemead,Convenience Store,7-Eleven,34.06219576782851,-118.10782581567764
6378,Rosemead,Tea Room,Honeyboba,34.049625314011486,-118.08255573984053
6379,Rosemead,Vietnamese Restaurant,Pho Ga Bac-Ninh,34.06931097070604,-118.10838002097768
6380,Rosemead,Vietnamese Restaurant,Pho Filet 2,34.060104426024026,-118.09079760952328
6381,Rosemead,Coffee Shop,Starbucks,34.071664716505126,-118.06800052348255
6382,Rosemead,Food & Drink Shop,Bubble Crush,34.06227892583872,-118.11044311131218
6383,Rosemead,French Restaurant,La Vie French Restaurant,34.05885870776291,-118.0910252835638
6384,Rosemead,Convenience Store,7-Eleven,34.0425074723535,-118.09232532978
6385,Rosemead,Ice Cream Shop,Garcia's Fruits,34.06317614416798,-118.05808194812887
6386,Rosemead,Fast Food Restaurant,Wendy’s,34.079501428177444,-118.11112475465052
6387,Rosemead,Argentinian Restaurant,Tito's Market,34.06195116857555,-118.05475796733026
6388,Rosemead,Vietnamese Restaurant,Pho Filet,34.062871978528314,-118.06355754955811
6389,Rosemead,Vietnamese Restaurant,Baguette City,34.062963064715106,-118.063079905531
6390,Rosemead,Noodle House,JTYH Restaurant,34.08151451637661,-118.06365924418813
6391,Rosemead,Park,Garvey Ranch Park,34.0532421279692,-118.11296793622083
6392,Rosemead,Dumpling Restaurant,Mama Lu's Dumpling House,34.062682,-118.121518
6393,Rosemead,Japanese Restaurant,Bachan's Take Out,34.045338359183795,-118.09948561427309
6394,Rosemead,Chinese Restaurant,Yummy Restaurant,34.05835558784066,-118.0646101029446
6395,Rosemead,Café,Dingle Berries Coffee & Tea,34.08133032924354,-118.05759172695008
6396,Rosemead,Park,Vincent Lugo Park,34.08464773369197,-118.1048696617191
6397,Rosemead,Other Repair Shop,Chia-In Auto,34.06291522800583,-118.06144293024339
6398,Rosemead,Asian Restaurant,Yoma Myanmar,34.06270561642922,-118.1126041649451
6399,Rosemead,Bank,Wells Fargo Bank,34.050326003025,-118.0822241306305
6400,Rosemead,Golf Course,Whittier Narrows Golf Course,34.05238208880455,-118.07592678468902
6401,Rosemead,Chinese Restaurant,Happy Harbor Cuisine,34.07809518690685,-118.11552574425765
6402,Rosemead,Candy Store,See's Candies,34.078179443421966,-118.11377150630439
6403,Rosemead,Vietnamese Restaurant,Pho Huynh,34.06256168874637,-118.05769929297696
6404,Rosemead,Mexican Restaurant,Armando's Mexican Restaurant,34.06240623894255,-118.11292012629207
6405,Rosemead,Market,Tozai Foods Market,34.04746242046883,-118.09827417760525
6406,Rosemead,Mexican Restaurant,Alberto's,34.06198023136239,-118.0647186934948
6407,Rosemead,Bakery,Oroweat Bakery Outlet,34.082055145799245,-118.05769436497471
6408,Rosemead,Ice Cream Shop,Baskin-Robbins,34.07792686170484,-118.11477560118863
6409,Rosemead,Grocery Store,Thuan Phat Supermarket,34.060246641205026,-118.06395838524897
6410,Rosemead,Flea Market,Rosemead Swap Meet,34.058126430676964,-118.06224039829439
6411,Rosemead,Coffee Shop,Starbucks,34.06085799991381,-118.06256889851541
6412,Rosemead,Vietnamese Restaurant,Pho Hai,34.062973710661936,-118.05761084117108
6413,Rosemead,Chinese Restaurant,Kim Kee Noodle House,34.062139158697136,-118.05839275942415
6414,Rosemead,Bubble Tea Shop,Twinkle Brown Sugar,34.078753110951695,-118.11789828693146
6415,Rosemead,Breakfast Spot,Denny's,34.07186990195997,-118.05513046681881
6416,Rosemead,Sandwich Place,Subway,34.07829120327081,-118.11284552284366
6417,Rosemead,Asian Restaurant,Henry's Cuisine,34.07890003439935,-118.11953830188014
6418,Rosemead,Coffee Shop,Starbucks,34.08134894231473,-118.06439663930153
6419,Rosemead,Asian Restaurant,Mr. Baguette,34.06296328017387,-118.05805946738555
6420,Rosemead,Vietnamese Restaurant,My Hanh,34.063126239939024,-118.05972206587298
6421,Rosemead,Salon / Barbershop,Supercuts,34.078097203286404,-118.11393090297905
6422,Rosemead,Coffee Shop,Starbucks,34.07881577892762,-118.11454698681548
6423,Rosemead,Lounge,Spirit House,34.061873012237825,-118.12141913609213
6424,Rosemead,Chinese Restaurant,Dean Sin World,34.065268277936525,-118.12263409065295
6425,Rosemead,Rental Car Location,Enterprise Rent-A-Car,34.0784867,-118.1194793
6426,Rosemead,Bank,Wells Fargo,34.07791623026304,-118.11566591262817
6427,Rosemead,Grocery Store,Tak Shing Hong,34.06285543662917,-118.11654415333754
6428,Rosemead,Athletics & Sports,Indoor Soccer Center,34.06110712581831,-118.05934777303187
6429,San Dimas,Grocery Store,Albertsons,34.1059876,-117.8034434
6430,San Dimas,Pizza Place,The Pizza Place,34.1059706499807,-117.80494420666133
6431,San Dimas,Farmers Market,San Dimas Farmers Market,34.10764134082118,-117.8042181224975
6432,San Dimas,Bistro,Rail Side Cafe,34.10452607999153,-117.80696146602388
6433,San Dimas,Sushi Restaurant,Little Tokyo Restaurant,34.10593417566399,-117.80571250075684
6434,San Dimas,Mexican Restaurant,Casa del Rey Mexican Restaurant & Cantina,34.106833432671124,-117.81342592184903
6435,San Dimas,Thai Restaurant,Lucky Elephant Thai Cuisine,34.10478316912498,-117.8164203412764
6436,San Dimas,Café,Butter Cafe & Bakery,34.10716181205251,-117.79520471459978
6437,San Dimas,Coffee Shop,Klatch Coffee - San Dimas,34.10616969900813,-117.82252076918796
6438,San Dimas,Grocery Store,Trader Joe's,34.10353167582403,-117.82136755088015
6439,San Dimas,Discount Store,99 Cents Only Stores,34.10369,-117.818901
6440,San Dimas,Furniture / Home Store,Cost Plus World Market,34.1044423,-117.8194965
6441,San Dimas,Sandwich Place,Philly's Best,34.10605379284441,-117.82254705308814
6442,San Dimas,Pizza Place,Michaelangelo's Pizza,34.10346244016994,-117.81834675338564
6443,San Dimas,Vietnamese Restaurant,VN Cuisine,34.10488354381337,-117.81935410938972
6444,San Dimas,Convenience Store,Circle K,34.1069170237724,-117.80227661132812
6445,San Dimas,Burger Joint,Red Robin Gourmet Burgers and Brews,34.10468171,-117.8174966
6446,San Dimas,Café,Twisted Sage,34.12406408090127,-117.8001584368652
6447,San Dimas,Grocery Store,Vitamin City Health and Wellness,34.10456350536263,-117.81925327104658
6448,San Dimas,Big Box Store,Target,34.10445007234055,-117.82331516719172
6449,San Dimas,Burger Joint,The Habit Burger Grill,34.11175,-117.828393
6450,San Dimas,Nightclub,Montana's,34.10613195057026,-117.81745131353811
6451,San Dimas,Gift Shop,Hallmark,34.10338986787611,-117.82265424612358
6452,San Dimas,Hardware Store,Lowe's,34.108277,-117.8192762
6453,San Dimas,Sushi Restaurant,Sushi Show,34.10794051750909,-117.82649407129713
6454,San Dimas,Farmers Market,Starberry Farms,34.12391181875236,-117.80323331885843
6455,San Dimas,Fast Food Restaurant,In-N-Out Burger,34.116709638914415,-117.82930145720084
6456,San Dimas,Donut Shop,Krispy Kreme Doughnuts,34.1135369,-117.8265865
6457,San Dimas,Deli / Bodega,Ranch Town Liquor & Deli,34.121465210100425,-117.80618769469852
6458,San Dimas,Park,Frank G. Bonelli Regional Park,34.08348118129219,-117.80622482299805
6459,San Dimas,Steakhouse,Pinnacle Peak Steakhouse,34.1258957633159,-117.8115598701529
6460,San Dimas,Coffee Shop,Starbucks,34.1063263972331,-117.82614210515538
6461,San Dimas,Frozen Yogurt Shop,Yogurtland,34.111668,-117.828368
6462,San Dimas,Fast Food Restaurant,Jack in the Box,34.10707428751998,-117.83001869916916
6463,San Dimas,Fast Food Restaurant,El Pollo Loco,34.106372,-117.827085
6464,San Dimas,Trail,Michael D Antonovich Trail,34.09104246702071,-117.8203776414819
6465,San Dimas,Sandwich Place,Jersey Mike's Subs,34.111598,-117.828363
6466,San Dimas,Bakery,Corner Bakery Cafe,34.114176,-117.83569
6467,San Dimas,Cosmetics Shop,Ulta Beauty,34.116493,-117.8332608
6468,San Dimas,American Restaurant,Boston Market,34.1063218,-117.8265186
6469,San Dimas,Furniture / Home Store,Bed Bath & Beyond,34.1146752,-117.8345752
6470,San Dimas,Grocery Store,Smart & Final Extra!,34.10798567147558,-117.82724277338116
6471,San Dimas,Nail Salon,Le Clinique Nails & Spa,34.114251,-117.83570800000001
6472,San Dimas,Church,Christ's Church of the Valley,34.09902411288315,-117.83643374423943
6473,San Dimas,Department Store,Kohl's,34.117495,-117.829009
6474,San Dimas,Park,San Dimas Canyon Park,34.12751249701425,-117.79332348028292
6475,San Dimas,Fast Food Restaurant,Jack in the Box,34.1191426098903,-117.78378814458847
6476,San Dimas,Grocery Store,Stater Bros. Markets,34.10744562493723,-117.83647652874303
6477,San Dimas,Mediterranean Restaurant,The Grill House,34.11812959791645,-117.78022049706361
6478,San Dimas,Pizza Place,Blaze Pizza,34.114591089075965,-117.82928250793458
6479,San Dimas,Fast Food Restaurant,Chick-fil-A,34.116297,-117.8304632
6480,San Dimas,Furniture / Home Store,HomeGoods,34.117425,-117.831414
6481,San Dimas,Burger Joint,Five Guys,34.1135554,-117.8274082
6482,San Dimas,Bookstore,Barnes & Noble,34.11578472295727,-117.8365293677908
6483,San Dimas,Park,Kuns Park,34.10441986631504,-117.77785504249837
6484,San Dimas,Japanese Restaurant,Miyako Sushi,34.126895297099345,-117.82982635578148
6485,San Dimas,Mexican Restaurant,Mauricio's Mexican Food & Pizza,34.12592196806143,-117.82076982666639
6486,San Dimas,Breakfast Spot,IHOP,34.11916122230223,-117.78069667130121
6487,San Dimas,Grocery Store,Sprouts Farmers Market,34.118957195568555,-117.77751177549362
6488,San Dimas,Thrift / Vintage Store,Goodwill,34.127904192005,-117.82780451810868
6489,San Dimas,Grocery Store,Stater Bros. Markets,34.12708563024644,-117.83009467661456
6490,San Dimas,Movie Theater,AMC Glendora 12,34.11648392209295,-117.83634592920995
6491,San Dimas,Warehouse Store,Sam's Club,34.11503332763037,-117.83379764869998
6492,San Dimas,American Restaurant,Mr. D's Diner,34.12135999314815,-117.78842370721905
6493,San Dimas,Grocery Store,VONS,34.11460313624292,-117.77325376131557
6494,San Dimas,BBQ Joint,The Flame Broiler,34.10746141529725,-117.8282945575482
6495,San Dimas,Pharmacy,Walgreens,34.10586835997654,-117.82836779952049
6496,San Dimas,Golf Course,Glendora Country Club,34.13187289534486,-117.81988626621198
6497,San Dimas,Martial Arts School,Red Dragon Karate,34.1274618453604,-117.8304125750148
6498,San Dimas,Coffee Shop,Starbucks,34.11515659591324,-117.82964025373781
6499,San Dimas,Pizza Place,Red Devil Pizza,34.11836431277151,-117.77528919135605
6500,San Dimas,Mexican Restaurant,Casa Jimenez,34.12782684901504,-117.82758983580354
6501,San Dimas,Electronics Store,Best Buy,34.11512,-117.836986
6502,San Dimas,Gym / Fitness Center,Crunch - La Verne,34.11817778481182,-117.77507364749908
6503,San Dimas,Liquor Store,BevMo!,34.1147397,-117.8348774
6504,San Dimas,Coffee Shop,Starbucks,34.119194033127314,-117.78126346965608
6505,San Dimas,Pet Store,PetSmart,34.1143584,-117.8369073
6506,San Dimas,American Restaurant,"MOOYAH Burgers, Fries & Shakes",34.115959827004126,-117.83446820347285
6507,San Dimas,Hardware Store,The Home Depot,34.114588,-117.8313949
6508,San Dimas,Gym,LA Fitness,34.11899670486672,-117.77876884413655
6509,San Dimas,Spa,Massage Envy - Glendora,34.11682665626124,-117.83555226405042
6510,San Dimas,Tex-Mex Restaurant,Chili's Grill & Bar,34.11616411,-117.83519993
6511,San Dimas,Dessert Shop,Wähfles,34.11524757901009,-117.7750745482932
6512,San Dimas,Coffee Shop,Starbucks,34.11579571912524,-117.83653710131148
6513,San Dimas,Ice Cream Shop,Baskin-Robbins,34.1149337,-117.7749551
6514,San Dimas,Frozen Yogurt Shop,The Parlor Frozen Yogurt & Creperie,34.107472295965515,-117.83751060958382
6515,San Dimas,Discount Store,99 Cents Only Stores,34.116027,-117.774634
6516,San Dimas,Mexican Restaurant,Chipotle Mexican Grill,34.11636408347833,-117.83563471440067
6517,San Dimas,Wings Joint,Wingstop,34.11632732394456,-117.83575806591246
6518,San Dimas,Café,Norm's Hangar,34.09041607473529,-117.78431256051313
6519,San Dimas,Airport Terminal,Brackett Field,34.09034672808086,-117.78382520708621
6520,San Dimas,Clothing Store,Ross Dress for Less,34.114980753069766,-117.77378202903766
6521,San Dimas,Gym / Fitness Center,24 Hour Fitness,34.11705501044859,-117.83538135404632
6522,San Dimas,Fast Food Restaurant,Del Taco,34.128280653796935,-117.82972876397997
6523,San Dimas,Pharmacy,CVS pharmacy,34.11768107180961,-117.77535580854176
6524,San Dimas,Coffee Shop,Starbucks,34.114567,-117.773147
6525,San Dimas,Pizza Place,Pizza 'n Stuff,34.114884030357544,-117.77483168832138
6526,San Dimas,Discount Store,Dollar Tree,34.118097999999996,-117.775077
6527,San Dimas,Pizza Place,Mikes Pizza,34.10739511549744,-117.83711970155694
6528,San Dimas,Sandwich Place,Subway,34.116368360436276,-117.83598712223042
6529,San Fernando,Brewery,San Fernando Brewing Company,34.28342208905056,-118.43197901296455
6530,San Fernando,Mexican Restaurant,Chipotle Mexican Grill,34.28358071628897,-118.44139870118244
6531,San Fernando,Pool,San Fernando Regional Pool Facility,34.281721,-118.43344426666667
6532,San Fernando,Fish & Chips Shop,Papa Juans Baja Grill,34.285793,-118.43855
6533,San Fernando,Mexican Restaurant,El 7 Mares,34.284797999999995,-118.44021599999999
6534,San Fernando,Snack Place,La Michoacana,34.28231333617185,-118.45277172438048
6535,San Fernando,Mexican Restaurant,Carrillo's Tortilleria & Mexican Delicatessen,34.28426116747479,-118.44552807834694
6536,San Fernando,Seafood Restaurant,Rosaritos Fish Market Deli,34.2881014617611,-118.44762702661532
6537,San Fernando,Fast Food Restaurant,In-N-Out Burger,34.27800640400991,-118.45309622771484
6538,San Fernando,Mexican Restaurant,Los Tres Hermanos,34.283045614652494,-118.44144841477569
6539,San Fernando,Fast Food Restaurant,McDonald's,34.28189596725354,-118.4387319535017
6540,San Fernando,Breakfast Spot,Heavenly Pancakes,34.28990070447808,-118.43257105245883
6541,San Fernando,Wings Joint,Wingstop,34.28381390037797,-118.4416690994099
6542,San Fernando,Mexican Restaurant,El Nayarit,34.289809999999996,-118.43276000000002
6543,San Fernando,Warehouse Store,Costco,34.271805923509774,-118.42643246081356
